2022,2022-06-10,10,Estádio Governador Plácido Castelo,Bruno Arleu de Araújo,30017,60326,Fortaleza,Goiás,Juan Pablo Vojvoda,Jair Ventura,20,12,13200000,9950000,28.2,28.4,1,1,1,0,6,2,12,18,18,10,1,3,5,2,20,12,9,8
2022,2022-06-10,10,Allianz Parque,Anderson Daronco,33431,43600,Palmeiras,Botafogo,Abel Ferreira,Luís Castro,2,10,83500000,17980000,27.5,27.6,4,0,3,0,7,4,16,14,14,16,3,2,3,0,14,12,5,7
2022,2022-06-08,10,Arena Pantanal,Marcelo de Lima Henrique  ,22129,42968,Cuiabá-MT,Corinthians,Toni Oliveira,Vítor Pereira,18,1,10350000,32500000,28.8,26.5,1,0,1,0,4,3,10,11,10,9,4,3,0,0,11,11,5,6
2022,2022-06-09,10,Estádio Nabi Abi Chedid,Wilton Sampaio,8627,13212,RB Bragantino,Flamengo,Maurício Barbieri,Paulo Sousa,15,11,51300000,81000000,25,25.9,1,0,1,0,5,7,11,16,15,10,3,1,2,1,12,13,8,8
2022,2022-06-09,10,Estádio Alfredo Jaconi ,Luiz Flávio de Oliveira ,3590,23726,Juventude,Athletico-PR,Eduardo Baptista,Luiz Felipe Scolari,17,8,6650000,27700000,26.7,24.9,1,3,1,1,11,5,9,10,10,8,3,3,0,1,18,7,8,0
2022,2022-06-09,10,Estádio Raimundo Sampaio,Douglas Marques Flores,2132,25000,América-MG,Ceará SC,Vagner Mancini,Dorival Júnior,5,16,9350000,10450000,31.6,30,0,2,0,1,4,4,18,20,18,17,1,3,3,0,16,7,9,3
2022,2022-06-10,10,Estádio Major Antônio Couto Pereira,Wagner do Nascimento Magalhães,21521,40502,Coritiba FC,São Paulo,Gustavo Morínigo,Rogério Ceni,4,6,8150000,34400000,26.7,28.3,1,1,0,1,1,10,12,13,12,10,3,1,1,1,11,16,7,5
2022,2022-06-09,10,Estádio Antonio Accioly,Paulo Roberto Alves Júnior,5251,13000,Atlético-GO,Avaí FC,,,19,14,7650000,7430000,27.3,28.7,2,1,1,1,8,6,12,12,11,11,2,3,1,0,13,10,6,6
2022,2022-06-09,10,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,16143,82238,Fluminense,Atlético-MG,Fernando Diniz,Antonio Mohamed,13,3,26550000,45400000,30.5,29.3,5,3,3,2,1,9,13,15,14,11,3,4,1,3,13,11,1,4
2022,2022-06-13,11,Estádio Governador Plácido Castelo,André Luiz de Freitas Castro,18167,60326,Fortaleza,Athletico-PR,Juan Pablo Vojvoda,Luiz Felipe Scolari,20,3,11650000,25850000,29.2,23.8,0,0,0,0,7,1,13,12,12,11,0,6,1,2,23,7,13,6
2022,2022-06-12,11,Estádio Cícero Pompeu de Toledo,Savio Pereira Sampaio,26847,72039,São Paulo,América-MG,Rogério Ceni,Vagner Mancini,6,9,32400000,9350000,27.2,31.7,1,0,1,0,2,4,14,16,15,14,5,1,2,0,15,11,8,5
